Resource|Type|File|http://purl.org/coscine/terms/sfb1394#acquiredIons|http://purl.org/coscine/terms/sfb1394#affiliation|http://purl.org/coscine/terms/sfb1394#aliasID|http://purl.org/coscine/terms/sfb1394#annularMillingParameters|http://purl.org/coscine/terms/sfb1394#baseTemperature|http://purl.org/coscine/terms/sfb1394#comments|http://purl.org/coscine/terms/sfb1394#detectionRate|http://purl.org/coscine/terms/sfb1394#laserPulseEnergy|http://purl.org/coscine/terms/sfb1394#lift-outRegion|http://purl.org/coscine/terms/sfb1394#lowVoltageCleaning|http://purl.org/coscine/terms/sfb1394#measurementDateTime|http://purl.org/coscine/terms/sfb1394#mode|http://purl.org/coscine/terms/sfb1394#operator|http://purl.org/coscine/terms/sfb1394#parentSampleId|http://purl.org/coscine/terms/sfb1394#pre-treatment|http://purl.org/coscine/terms/sfb1394#pulseFrequency|http://purl.org/coscine/terms/sfb1394#runTime|http://purl.org/coscine/terms/sfb1394#shankAngle|http://purl.org/coscine/terms/sfb1394#specimenApexRadius|http://purl.org/coscine/terms/sfb1394#startVoltage|http://purl.org/coscine/terms/sfb1394#stopVoltage|http://purl.org/dc/terms/created|http://purl.org/dc/terms/creator|http://purl.org/dc/terms/identifier|http://purl.org/dc/terms/isPartOf|http://purl.org/dc/terms/isReferencedBy|http://purl.org/dc/terms/modified|http://purl.org/dc/terms/title|http://purl.org/fdp/fdp-o#isMetadataOf|http://www.purl.org/net/CSMD/4.0#investigation_instrument|http://www.purl.org/net/CSMD/4.0#investigation_sample|http://www.w3.org/1999/02/22-rdf-syntax-ns#type|http://www.w3.org/ns/prov#generatedAtTime|http://www.w3.org/ns/prov#wasRevisionOfNode
E0253A32-FFA0-4A60-8090-0C470023AE45|RDS|https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_AllProx.png/@type=metadata&version=1672829701|25|||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA|30||1|100||5kV, 40pA, 30 sek|2022-06-30|Laser|Deborah Neuß|||125||14,24|23,38||3,468|2020-06-30|Deborah Neuß|R68_07427|||||https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_AllProx.png/@type=data&version=1672634224|LEAP4000XHR_5068|220120_Deborah13:M-6|http://www.w3.org/ns/prov#Entity|2023-01-04T10:55:02.226303Z|https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_AllProx.png/@type=metadata&version=1672742809
E0253A32-FFA0-4A60-8090-0C470023AE45|RDS|https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_AllProxwoMg.png/@type=metadata&version=1672829702|25|||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA|30||1|100||5kV, 40pA, 30 sek|2022-06-30|Laser|Deborah Neuß|||125||14,24|23,38||3,468|2020-06-30|Deborah Neuß|R68_07427|||||https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_AllProxwoMg.png/@type=data&version=1672634224|LEAP4000XHR_5068|220120_Deborah13:M-6|http://www.w3.org/ns/prov#Entity|2023-01-04T10:55:02.938181Z|https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_AllProxwoMg.png/@type=metadata&version=1672742810
E0253A32-FFA0-4A60-8090-0C470023AE45|RDS|https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_AllProxwoMg2.png/@type=metadata&version=1672829702|25|||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA|30||1|100||5kV, 40pA, 30 sek|2022-06-30|Laser|Deborah Neuß|||125||14,24|23,38||3,468|2020-06-30|Deborah Neuß|R68_07427|||||https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_AllProxwoMg2.png/@type=data&version=1672634225|LEAP4000XHR_5068|220120_Deborah13:M-6|http://www.w3.org/ns/prov#Entity|2023-01-04T10:55:03.540450Z|https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_AllProxwoMg2.png/@type=metadata&version=1672742811
E0253A32-FFA0-4A60-8090-0C470023AE45|RDS|https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_CO2_117K.png/@type=metadata&version=1672829704|25|||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA|30||1|100||5kV, 40pA, 30 sek|2022-06-30|Laser|Deborah Neuß|||125||14,24|23,38||3,468|2020-06-30|Deborah Neuß|R68_07427|||||https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_CO2_117K.png/@type=data&version=1672634225|LEAP4000XHR_5068|220120_Deborah13:M-6|http://www.w3.org/ns/prov#Entity|2023-01-04T10:55:05.422734Z|https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_CO2_117K.png/@type=metadata&version=1672742813
E0253A32-FFA0-4A60-8090-0C470023AE45|RDS|https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_CO2_117K_p.png/@type=metadata&version=1672829705|25|||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA|30||1|100||5kV, 40pA, 30 sek|2022-06-30|Laser|Deborah Neuß|||125||14,24|23,38||3,468|2020-06-30|Deborah Neuß|R68_07427|||||https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_CO2_117K_p.png/@type=data&version=1672634225|LEAP4000XHR_5068|220120_Deborah13:M-6|http://www.w3.org/ns/prov#Entity|2023-01-04T10:55:06.000963Z|https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_CO2_117K_p.png/@type=metadata&version=1672742814
E0253A32-FFA0-4A60-8090-0C470023AE45|RDS|https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_Ca16K.png/@type=metadata&version=1672829703|25|||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA|30||1|100||5kV, 40pA, 30 sek|2022-06-30|Laser|Deborah Neuß|||125||14,24|23,38||3,468|2020-06-30|Deborah Neuß|R68_07427|||||https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_Ca16K.png/@type=data&version=1672634225|LEAP4000XHR_5068|220120_Deborah13:M-6|http://www.w3.org/ns/prov#Entity|2023-01-04T10:55:04.189946Z|https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_Ca16K.png/@type=metadata&version=1672742811
E0253A32-FFA0-4A60-8090-0C470023AE45|RDS|https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_Ca16Kiso3%25.png/@type=metadata&version=1672829704|25|||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA|30||1|100||5kV, 40pA, 30 sek|2022-06-30|Laser|Deborah Neuß|||125||14,24|23,38||3,468|2020-06-30|Deborah Neuß|R68_07427|||||https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_Ca16Kiso3%25.png/@type=data&version=1672634225|LEAP4000XHR_5068|220120_Deborah13:M-6|http://www.w3.org/ns/prov#Entity|2023-01-04T10:55:04.800073Z|https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_Ca16Kiso3%25.png/@type=metadata&version=1672742812
E0253A32-FFA0-4A60-8090-0C470023AE45|RDS|https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_Cyl1.png/@type=metadata&version=1672829706|25|||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA|30||1|100||5kV, 40pA, 30 sek|2022-06-30|Laser|Deborah Neuß|||125||14,24|23,38||3,468|2020-06-30|Deborah Neuß|R68_07427|||||https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_Cyl1.png/@type=data&version=1672634225|LEAP4000XHR_5068|220120_Deborah13:M-6|http://www.w3.org/ns/prov#Entity|2023-01-04T10:55:06.604427Z|https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_Cyl1.png/@type=metadata&version=1672742814
E0253A32-FFA0-4A60-8090-0C470023AE45|RDS|https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_Cyl2.png/@type=metadata&version=1672829706|25|||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA|30||1|100||5kV, 40pA, 30 sek|2022-06-30|Laser|Deborah Neuß|||125||14,24|23,38||3,468|2020-06-30|Deborah Neuß|R68_07427|||||https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_Cyl2.png/@type=data&version=1672634225|LEAP4000XHR_5068|220120_Deborah13:M-6|http://www.w3.org/ns/prov#Entity|2023-01-04T10:55:07.208531Z|https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_Cyl2.png/@type=metadata&version=1672742815
E0253A32-FFA0-4A60-8090-0C470023AE45|RDS|https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_Cyl3.png/@type=metadata&version=1672829707|25|||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA|30||1|100||5kV, 40pA, 30 sek|2022-06-30|Laser|Deborah Neuß|||125||14,24|23,38||3,468|2020-06-30|Deborah Neuß|R68_07427|||||https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_Cyl3.png/@type=data&version=1672634225|LEAP4000XHR_5068|220120_Deborah13:M-6|http://www.w3.org/ns/prov#Entity|2023-01-04T10:55:07.902669Z|https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_Cyl3.png/@type=metadata&version=1672742816
E0253A32-FFA0-4A60-8090-0C470023AE45|RDS|https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_Ga175K.png/@type=metadata&version=1672829708|25|||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA|30||1|100||5kV, 40pA, 30 sek|2022-06-30|Laser|Deborah Neuß|||125||14,24|23,38||3,468|2020-06-30|Deborah Neuß|R68_07427|||||https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_Ga175K.png/@type=data&version=1672634225|LEAP4000XHR_5068|220120_Deborah13:M-6|http://www.w3.org/ns/prov#Entity|2023-01-04T10:55:08.587228Z|https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_Ga175K.png/@type=metadata&version=1672742817
E0253A32-FFA0-4A60-8090-0C470023AE45|RDS|https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_H1%25iso.png/@type=metadata&version=1672829708|25|||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA|30||1|100||5kV, 40pA, 30 sek|2022-06-30|Laser|Deborah Neuß|||125||14,24|23,38||3,468|2020-06-30|Deborah Neuß|R68_07427|||||https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_H1%25iso.png/@type=data&version=1672634225|LEAP4000XHR_5068|220120_Deborah13:M-6|http://www.w3.org/ns/prov#Entity|2023-01-04T10:55:09.207969Z|https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_H1%25iso.png/@type=metadata&version=1672742817
E0253A32-FFA0-4A60-8090-0C470023AE45|RDS|https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_Mg200K.png/@type=metadata&version=1672829709|25|||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA|30||1|100||5kV, 40pA, 30 sek|2022-06-30|Laser|Deborah Neuß|||125||14,24|23,38||3,468|2020-06-30|Deborah Neuß|R68_07427|||||https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_Mg200K.png/@type=data&version=1672634225|LEAP4000XHR_5068|220120_Deborah13:M-6|http://www.w3.org/ns/prov#Entity|2023-01-04T10:55:10.569415Z|https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_Mg200K.png/@type=metadata&version=1672742819
E0253A32-FFA0-4A60-8090-0C470023AE45|RDS|https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_Mg200K_iso99%25.png/@type=metadata&version=1672829710|25|||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA|30||1|100||5kV, 40pA, 30 sek|2022-06-30|Laser|Deborah Neuß|||125||14,24|23,38||3,468|2020-06-30|Deborah Neuß|R68_07427|||||https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_Mg200K_iso99%25.png/@type=data&version=1672634225|LEAP4000XHR_5068|220120_Deborah13:M-6|http://www.w3.org/ns/prov#Entity|2023-01-04T10:55:11.143490Z|https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_Mg200K_iso99%25.png/@type=metadata&version=1672742820
E0253A32-FFA0-4A60-8090-0C470023AE45|RDS|https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_Mg2O56K.png/@type=metadata&version=1672829709|25|||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA|30||1|100||5kV, 40pA, 30 sek|2022-06-30|Laser|Deborah Neuß|||125||14,24|23,38||3,468|2020-06-30|Deborah Neuß|R68_07427|||||https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_Mg2O56K.png/@type=data&version=1672634225|LEAP4000XHR_5068|220120_Deborah13:M-6|http://www.w3.org/ns/prov#Entity|2023-01-04T10:55:09.882168Z|https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_Mg2O56K.png/@type=metadata&version=1672742818
E0253A32-FFA0-4A60-8090-0C470023AE45|RDS|https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_O1K.png/@type=metadata&version=1672829711|25|||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA|30||1|100||5kV, 40pA, 30 sek|2022-06-30|Laser|Deborah Neuß|||125||14,24|23,38||3,468|2020-06-30|Deborah Neuß|R68_07427|||||https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_O1K.png/@type=data&version=1672634225|LEAP4000XHR_5068|220120_Deborah13:M-6|http://www.w3.org/ns/prov#Entity|2023-01-04T10:55:11.759978Z|https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_O1K.png/@type=metadata&version=1672742820
E0253A32-FFA0-4A60-8090-0C470023AE45|RDS|https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_O1K_iso10%25.png/@type=metadata&version=1672829711|25|||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA|30||1|100||5kV, 40pA, 30 sek|2022-06-30|Laser|Deborah Neuß|||125||14,24|23,38||3,468|2020-06-30|Deborah Neuß|R68_07427|||||https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_O1K_iso10%25.png/@type=data&version=1672634225|LEAP4000XHR_5068|220120_Deborah13:M-6|http://www.w3.org/ns/prov#Entity|2023-01-04T10:55:12.400996Z|https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_O1K_iso10%25.png/@type=metadata&version=1672742821
E0253A32-FFA0-4A60-8090-0C470023AE45|RDS|https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_Scale.png/@type=metadata&version=1672829712|25|||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA|30||1|100||5kV, 40pA, 30 sek|2022-06-30|Laser|Deborah Neuß|||125||14,24|23,38||3,468|2020-06-30|Deborah Neuß|R68_07427|||||https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_Scale.png/@type=data&version=1672634226|LEAP4000XHR_5068|220120_Deborah13:M-6|http://www.w3.org/ns/prov#Entity|2023-01-04T10:55:13.003426Z|https://purl.org/coscine/resources/e0253a32-ffa0-4a60-8090-0c470023ae45/R68_07427_JakubImmersionPV_Scale.png/@type=metadata&version=1672742822
E1EA55EE-3FDF-4385-BFF1-263716D205A6|RDS|https://purl.org/coscine/resources/e1ea55ee-3fdf-4385-bff1-263716d205a6/R68_06392-v01_RangeFile.RRNG/@type=metadata&version=1672831368|113.8|||0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm|30||0.5|60|Surface lift-out from sample in the center12x2x0.35 μm Pt protection layer16x4x4.5 μm Trench Milling (2x)|5 kV / 10 s|2021-07-02|Laser|Marcus Hans|Bulk sample S2_P1-4 (Hauke Springer, Jakub Nowak)), Mg1Al0-05Ca, native oxide|Magnetron sputtering of Cr top layer (300 nm)|125|1880|7.5|15|1.1|10.7|2020-12-04|Marcus Hans|R68_06392-v02|||||https://purl.org/coscine/resources/e1ea55ee-3fdf-4385-bff1-263716d205a6/R68_06392-v01_RangeFile.RRNG/@type=data&version=1672636059|LEAP4000XHR_5068|201204_C156_Marcus41:M-2|http://www.w3.org/ns/prov#Entity|2023-01-04T11:22:49.106337Z|https://purl.org/coscine/resources/e1ea55ee-3fdf-4385-bff1-263716d205a6/R68_06392-v01_RangeFile.RRNG/@type=metadata&version=1672744541
E1EA55EE-3FDF-4385-BFF1-263716D205A6|RDS|https://purl.org/coscine/resources/e1ea55ee-3fdf-4385-bff1-263716d205a6/R68_06392-v02-clip150nm_Al.BMP/@type=metadata&version=1672831369|113.8|||0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm|30||0.5|60|Surface lift-out from sample in the center12x2x0.35 μm Pt protection layer16x4x4.5 μm Trench Milling (2x)|5 kV / 10 s|2021-07-02|Laser|Marcus Hans|Bulk sample S2_P1-4 (Hauke Springer, Jakub Nowak)), Mg1Al0-05Ca, native oxide|Magnetron sputtering of Cr top layer (300 nm)|125|1880|7.5|15|1.1|10.7|2020-12-04|Marcus Hans|R68_06392-v02|||||https://purl.org/coscine/resources/e1ea55ee-3fdf-4385-bff1-263716d205a6/R68_06392-v02-clip150nm_Al.BMP/@type=data&version=1672636059|LEAP4000XHR_5068|201204_C156_Marcus41:M-2|http://www.w3.org/ns/prov#Entity|2023-01-04T11:22:49.640357Z|https://purl.org/coscine/resources/e1ea55ee-3fdf-4385-bff1-263716d205a6/R68_06392-v02-clip150nm_Al.BMP/@type=metadata&version=1672744541
E1EA55EE-3FDF-4385-BFF1-263716D205A6|RDS|https://purl.org/coscine/resources/e1ea55ee-3fdf-4385-bff1-263716d205a6/R68_06392-v02-clip150nm_Ca.BMP/@type=metadata&version=1672831369|113.8|||0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm|30||0.5|60|Surface lift-out from sample in the center12x2x0.35 μm Pt protection layer16x4x4.5 μm Trench Milling (2x)|5 kV / 10 s|2021-07-02|Laser|Marcus Hans|Bulk sample S2_P1-4 (Hauke Springer, Jakub Nowak)), Mg1Al0-05Ca, native oxide|Magnetron sputtering of Cr top layer (300 nm)|125|1880|7.5|15|1.1|10.7|2020-12-04|Marcus Hans|R68_06392-v02|||||https://purl.org/coscine/resources/e1ea55ee-3fdf-4385-bff1-263716d205a6/R68_06392-v02-clip150nm_Ca.BMP/@type=data&version=1672636059|LEAP4000XHR_5068|201204_C156_Marcus41:M-2|http://www.w3.org/ns/prov#Entity|2023-01-04T11:22:50.199042Z|https://purl.org/coscine/resources/e1ea55ee-3fdf-4385-bff1-263716d205a6/R68_06392-v02-clip150nm_Ca.BMP/@type=metadata&version=1672744542
E1EA55EE-3FDF-4385-BFF1-263716D205A6|RDS|https://purl.org/coscine/resources/e1ea55ee-3fdf-4385-bff1-263716d205a6/R68_06392-v02-clip150nm_Cr.BMP/@type=metadata&version=1672831370|113.8|||0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm|30||0.5|60|Surface lift-out from sample in the center12x2x0.35 μm Pt protection layer16x4x4.5 μm Trench Milling (2x)|5 kV / 10 s|2021-07-02|Laser|Marcus Hans|Bulk sample S2_P1-4 (Hauke Springer, Jakub Nowak)), Mg1Al0-05Ca, native oxide|Magnetron sputtering of Cr top layer (300 nm)|125|1880|7.5|15|1.1|10.7|2020-12-04|Marcus Hans|R68_06392-v02|||||https://purl.org/coscine/resources/e1ea55ee-3fdf-4385-bff1-263716d205a6/R68_06392-v02-clip150nm_Cr.BMP/@type=data&version=1672636059|LEAP4000XHR_5068|201204_C156_Marcus41:M-2|http://www.w3.org/ns/prov#Entity|2023-01-04T11:22:50.738691Z|https://purl.org/coscine/resources/e1ea55ee-3fdf-4385-bff1-263716d205a6/R68_06392-v02-clip150nm_Cr.BMP/@type=metadata&version=1672744542
E1EA55EE-3FDF-4385-BFF1-263716D205A6|RDS|https://purl.org/coscine/resources/e1ea55ee-3fdf-4385-bff1-263716d205a6/R68_06392-v02-clip150nm_H.BMP/@type=metadata&version=1672831370|113.8|||0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm|30||0.5|60|Surface lift-out from sample in the center12x2x0.35 μm Pt protection layer16x4x4.5 μm Trench Milling (2x)|5 kV / 10 s|2021-07-02|Laser|Marcus Hans|Bulk sample S2_P1-4 (Hauke Springer, Jakub Nowak)), Mg1Al0-05Ca, native oxide|Magnetron sputtering of Cr top layer (300 nm)|125|1880|7.5|15|1.1|10.7|2020-12-04|Marcus Hans|R68_06392-v02|||||https://purl.org/coscine/resources/e1ea55ee-3fdf-4385-bff1-263716d205a6/R68_06392-v02-clip150nm_H.BMP/@type=data&version=1672636060|LEAP4000XHR_5068|201204_C156_Marcus41:M-2|http://www.w3.org/ns/prov#Entity|2023-01-04T11:22:51.272400Z|https://purl.org/coscine/resources/e1ea55ee-3fdf-4385-bff1-263716d205a6/R68_06392-v02-clip150nm_H.BMP/@type=metadata&version=1672744543
E1EA55EE-3FDF-4385-BFF1-263716D205A6|RDS|https://purl.org/coscine/resources/e1ea55ee-3fdf-4385-bff1-263716d205a6/R68_06392-v02-clip150nm_Mg-Caiso5%25.BMP/@type=metadata&version=1672831371|113.8|||0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm|30||0.5|60|Surface lift-out from sample in the center12x2x0.35 μm Pt protection layer16x4x4.5 μm Trench Milling (2x)|5 kV / 10 s|2021-07-02|Laser|Marcus Hans|Bulk sample S2_P1-4 (Hauke Springer, Jakub Nowak)), Mg1Al0-05Ca, native oxide|Magnetron sputtering of Cr top layer (300 nm)|125|1880|7.5|15|1.1|10.7|2020-12-04|Marcus Hans|R68_06392-v02|||||https://purl.org/coscine/resources/e1ea55ee-3fdf-4385-bff1-263716d205a6/R68_06392-v02-clip150nm_Mg-Caiso5%25.BMP/@type=data&version=1672636060|LEAP4000XHR_5068|201204_C156_Marcus41:M-2|http://www.w3.org/ns/prov#Entity|2023-01-04T11:22:51.792627Z|https://purl.org/coscine/resources/e1ea55ee-3fdf-4385-bff1-263716d205a6/R68_06392-v02-clip150nm_Mg-Caiso5%25.BMP/@type=metadata&version=1672744543
E1EA55EE-3FDF-4385-BFF1-263716D205A6|RDS|https://purl.org/coscine/resources/e1ea55ee-3fdf-4385-bff1-263716d205a6/R68_06392-v02-clip150nm_Mg-Cr-Hiso1%25.BMP/@type=metadata&version=1672831371|113.8|||0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm|30||0.5|60|Surface lift-out from sample in the center12x2x0.35 μm Pt protection layer16x4x4.5 μm Trench Milling (2x)|5 kV / 10 s|2021-07-02|Laser|Marcus Hans|Bulk sample S2_P1-4 (Hauke Springer, Jakub Nowak)), Mg1Al0-05Ca, native oxide|Magnetron sputtering of Cr top layer (300 nm)|125|1880|7.5|15|1.1|10.7|2020-12-04|Marcus Hans|R68_06392-v02|||||https://purl.org/coscine/resources/e1ea55ee-3fdf-4385-bff1-263716d205a6/R68_06392-v02-clip150nm_Mg-Cr-Hiso1%25.BMP/@type=data&version=1672636060|LEAP4000XHR_5068|201204_C156_Marcus41:M-2|http://www.w3.org/ns/prov#Entity|2023-01-04T11:22:52.302990Z|https://purl.org/coscine/resources/e1ea55ee-3fdf-4385-bff1-263716d205a6/R68_06392-v02-clip150nm_Mg-Cr-Hiso1%25.BMP/@type=metadata&version=1672744544
