Resource|Type|File|http://purl.org/coscine/terms/sfb1394#TestingEnv|http://purl.org/coscine/terms/sfb1394#aliasID|http://purl.org/coscine/terms/sfb1394#anyDataSetToBeLinkedWithThisExperiment|http://purl.org/coscine/terms/sfb1394#counterElectrode|http://purl.org/coscine/terms/sfb1394#environmentalGas|http://purl.org/coscine/terms/sfb1394#irCompensation|http://purl.org/coscine/terms/sfb1394#measurementDateTime|http://purl.org/coscine/terms/sfb1394#operator|http://purl.org/coscine/terms/sfb1394#parentSampleId|http://purl.org/coscine/terms/sfb1394#potentialMeasurement|http://purl.org/coscine/terms/sfb1394#potentiostat|http://purl.org/coscine/terms/sfb1394#pre-treatment|http://purl.org/coscine/terms/sfb1394#referenceElectrodePotential|http://purl.org/coscine/terms/sfb1394#relativeHumidity|http://purl.org/coscine/terms/sfb1394#sampleArea|http://purl.org/coscine/terms/sfb1394#scanEnd|http://purl.org/coscine/terms/sfb1394#scanStart|http://purl.org/coscine/terms/sfb1394#scanVelocity|http://purl.org/coscine/terms/sfb1394#temperature|http://purl.org/coscine/terms/sfb1394#timeOcp|http://purl.org/dc/terms/created|http://purl.org/dc/terms/creator|http://purl.org/dc/terms/identifier|http://purl.org/dc/terms/isPartOf|http://purl.org/dc/terms/modified|http://purl.org/fdp/fdp-o#isMetadataOf|http://www.purl.org/net/CSMD/4.0#investigation_instrument|http://www.purl.org/net/CSMD/4.0#investigation_sample|http://www.w3.org/1999/02/22-rdf-syntax-ns#type|http://www.w3.org/ns/prov#generatedAtTime|http://www.w3.org/ns/prov#wasRevisionOfNode
1CC8A2DF-7591-47EA-AF68-B9F70470713F|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/1cc8a2df-7591-47ea-af68-b9f70470713f/PDP_S7_a%23P06-Pol2_pH11.5_13102021_%232.DTA/@type=metadata&version=1672882743|||OCP_S7_a#P06-Pol2_pH11.5||||2022-02-14||S7_a||||||||||||2022-02-14|Jakub Nowak|PDP_S7_a#P06-Pol2_pH11.5|https://purl.org/coscine/resources/1cc8a2df-7591-47ea-af68-b9f70470713f/PDP_S7_a%23P06-Pol2_pH11.5_13102021_%232.DTA|2023-01-05T01:39:04.182340Z|https://purl.org/coscine/resources/1cc8a2df-7591-47ea-af68-b9f70470713f/PDP_S7_a%23P06-Pol2_pH11.5_13102021_%232.DTA/@type=data&version=1672692742|||http://www.w3.org/ns/ldp#RDFSource|2023-01-05T01:39:04.182318Z|https://purl.org/coscine/resources/1cc8a2df-7591-47ea-af68-b9f70470713f/PDP_S7_a%23P06-Pol2_pH11.5_13102021_%232.DTA/@type=metadata&version=1672770621
1CC8A2DF-7591-47EA-AF68-B9F70470713F|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/1cc8a2df-7591-47ea-af68-b9f70470713f/PDP_S7_a%23P06-Pol2_pH11.5_13102021_%233.DTA/@type=metadata&version=1672882744|||OCP_S7_a#P06-Pol2_pH11.5||||2022-02-14||S7_a||||||||||||2022-02-14|Jakub Nowak|PDP_S7_a#P06-Pol2_pH11.5|https://purl.org/coscine/resources/1cc8a2df-7591-47ea-af68-b9f70470713f/PDP_S7_a%23P06-Pol2_pH11.5_13102021_%233.DTA|2023-01-05T01:39:04.664791Z|https://purl.org/coscine/resources/1cc8a2df-7591-47ea-af68-b9f70470713f/PDP_S7_a%23P06-Pol2_pH11.5_13102021_%233.DTA/@type=data&version=1672692744|||http://www.w3.org/ns/ldp#RDFSource|2023-01-05T01:39:04.664765Z|https://purl.org/coscine/resources/1cc8a2df-7591-47ea-af68-b9f70470713f/PDP_S7_a%23P06-Pol2_pH11.5_13102021_%233.DTA/@type=metadata&version=1672770622
1CC8A2DF-7591-47EA-AF68-B9F70470713F|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/1cc8a2df-7591-47ea-af68-b9f70470713f/PDP_S7_a%23P06-Pol2_pH11.5_13102021_%234.DTA/@type=metadata&version=1672882744|||OCP_S7_a#P06-Pol2_pH11.5||||2022-02-14||S7_a||||||||||||2022-02-14|Jakub Nowak|PDP_S7_a#P06-Pol2_pH11.5|https://purl.org/coscine/resources/1cc8a2df-7591-47ea-af68-b9f70470713f/PDP_S7_a%23P06-Pol2_pH11.5_13102021_%234.DTA|2023-01-05T01:39:05.148371Z|https://purl.org/coscine/resources/1cc8a2df-7591-47ea-af68-b9f70470713f/PDP_S7_a%23P06-Pol2_pH11.5_13102021_%234.DTA/@type=data&version=1672692746|||http://www.w3.org/ns/ldp#RDFSource|2023-01-05T01:39:05.148339Z|https://purl.org/coscine/resources/1cc8a2df-7591-47ea-af68-b9f70470713f/PDP_S7_a%23P06-Pol2_pH11.5_13102021_%234.DTA/@type=metadata&version=1672770623
1CC8A2DF-7591-47EA-AF68-B9F70470713F|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/1cc8a2df-7591-47ea-af68-b9f70470713f/PDP_S7_a%23P06-Pol2_pH11.5_13102021_%235.DTA/@type=metadata&version=1672882745|||OCP_S7_a#P06-Pol2_pH11.5||||2022-02-14||S7_a||||||||||||2022-02-14|Jakub Nowak|PDP_S7_a#P06-Pol2_pH11.5|https://purl.org/coscine/resources/1cc8a2df-7591-47ea-af68-b9f70470713f/PDP_S7_a%23P06-Pol2_pH11.5_13102021_%235.DTA|2023-01-05T01:39:05.630739Z|https://purl.org/coscine/resources/1cc8a2df-7591-47ea-af68-b9f70470713f/PDP_S7_a%23P06-Pol2_pH11.5_13102021_%235.DTA/@type=data&version=1672692750|||http://www.w3.org/ns/ldp#RDFSource|2023-01-05T01:39:05.630717Z|https://purl.org/coscine/resources/1cc8a2df-7591-47ea-af68-b9f70470713f/PDP_S7_a%23P06-Pol2_pH11.5_13102021_%235.DTA/@type=metadata&version=1672770624
21782849-E1E4-4D3C-9781-FF51268C30B0|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/21782849-e1e4-4d3c-9781-ff51268c30b0@path=%2FOCP_S4_a%23P06-Pol3_pH8_08092021_%231.DTA|||||||2022-02-14||S4_a||||||||||||2022-02-14|Jakub Nowak|OCP_S4_a#P06-Pol3_pH8||||||||
21782849-E1E4-4D3C-9781-FF51268C30B0|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/21782849-e1e4-4d3c-9781-ff51268c30b0@path=%2FOCP_S4_a%23P06-Pol3_pH8_08092021_%232.DTA|||||||2022-02-14||S4_a||||||||||||2022-02-14|Jakub Nowak|OCP_S4_a#P06-Pol3_pH8||||||||
21782849-E1E4-4D3C-9781-FF51268C30B0|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/21782849-e1e4-4d3c-9781-ff51268c30b0@path=%2FOCP_S4_a%23P06-Pol3_pH8_08092021_%233.DTA|||||||2022-02-14||S4_a||||||||||||2022-02-14|Jakub Nowak|OCP_S4_a#P06-Pol3_pH8||||||||
21782849-E1E4-4D3C-9781-FF51268C30B0|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/21782849-e1e4-4d3c-9781-ff51268c30b0@path=%2FOCP_S4_a%23P06-Pol3_pH8_08092021_%234.DTA|||||||2022-02-14||S4_a||||||||||||2022-02-14|Jakub Nowak|OCP_S4_a#P06-Pol3_pH8||||||||
21782849-E1E4-4D3C-9781-FF51268C30B0|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/21782849-e1e4-4d3c-9781-ff51268c30b0@path=%2FOCP_S4_a%23P06-Pol3_pH8_08092021_%235.DTA|||||||2022-02-14||S4_a||||||||||||2022-02-14|Jakub Nowak|OCP_S4_a#P06-Pol3_pH8||||||||
21782849-E1E4-4D3C-9781-FF51268C30B0|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/21782849-e1e4-4d3c-9781-ff51268c30b0/OCP_S4_a%23P06-Pol3_pH8_08092021_%231.DTA/@type=metadata&version=1672885735|||||||2022-02-14||S4_a||||||||||||2022-02-14|Jakub Nowak|OCP_S4_a#P06-Pol3_pH8|https://purl.org/coscine/resources/21782849-e1e4-4d3c-9781-ff51268c30b0/OCP_S4_a%23P06-Pol3_pH8_08092021_%231.DTA|2023-01-05T02:28:55.675964Z|https://purl.org/coscine/resources/21782849-e1e4-4d3c-9781-ff51268c30b0/OCP_S4_a%23P06-Pol3_pH8_08092021_%231.DTA/@type=data&version=1672707666|||http://www.w3.org/ns/ldp#RDFSource|2023-01-05T02:28:55.675942Z|https://purl.org/coscine/resources/21782849-e1e4-4d3c-9781-ff51268c30b0/OCP_S4_a%23P06-Pol3_pH8_08092021_%231.DTA/@type=metadata&version=1672773544
21782849-E1E4-4D3C-9781-FF51268C30B0|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/21782849-e1e4-4d3c-9781-ff51268c30b0/OCP_S4_a%23P06-Pol3_pH8_08092021_%232.DTA/@type=metadata&version=1672885735|||||||2022-02-14||S4_a||||||||||||2022-02-14|Jakub Nowak|OCP_S4_a#P06-Pol3_pH8|https://purl.org/coscine/resources/21782849-e1e4-4d3c-9781-ff51268c30b0/OCP_S4_a%23P06-Pol3_pH8_08092021_%232.DTA|2023-01-05T02:28:56.170653Z|https://purl.org/coscine/resources/21782849-e1e4-4d3c-9781-ff51268c30b0/OCP_S4_a%23P06-Pol3_pH8_08092021_%232.DTA/@type=data&version=1672707668|||http://www.w3.org/ns/ldp#RDFSource|2023-01-05T02:28:56.170629Z|https://purl.org/coscine/resources/21782849-e1e4-4d3c-9781-ff51268c30b0/OCP_S4_a%23P06-Pol3_pH8_08092021_%232.DTA/@type=metadata&version=1672773545
21782849-E1E4-4D3C-9781-FF51268C30B0|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/21782849-e1e4-4d3c-9781-ff51268c30b0/OCP_S4_a%23P06-Pol3_pH8_08092021_%233.DTA/@type=metadata&version=1672885736|||||||2022-02-14||S4_a||||||||||||2022-02-14|Jakub Nowak|OCP_S4_a#P06-Pol3_pH8|https://purl.org/coscine/resources/21782849-e1e4-4d3c-9781-ff51268c30b0/OCP_S4_a%23P06-Pol3_pH8_08092021_%233.DTA|2023-01-05T02:28:56.657226Z|https://purl.org/coscine/resources/21782849-e1e4-4d3c-9781-ff51268c30b0/OCP_S4_a%23P06-Pol3_pH8_08092021_%233.DTA/@type=data&version=1672707671|||http://www.w3.org/ns/ldp#RDFSource|2023-01-05T02:28:56.657203Z|https://purl.org/coscine/resources/21782849-e1e4-4d3c-9781-ff51268c30b0/OCP_S4_a%23P06-Pol3_pH8_08092021_%233.DTA/@type=metadata&version=1672773545
21782849-E1E4-4D3C-9781-FF51268C30B0|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/21782849-e1e4-4d3c-9781-ff51268c30b0/OCP_S4_a%23P06-Pol3_pH8_08092021_%234.DTA/@type=metadata&version=1672885736|||||||2022-02-14||S4_a||||||||||||2022-02-14|Jakub Nowak|OCP_S4_a#P06-Pol3_pH8|https://purl.org/coscine/resources/21782849-e1e4-4d3c-9781-ff51268c30b0/OCP_S4_a%23P06-Pol3_pH8_08092021_%234.DTA|2023-01-05T02:28:57.148371Z|https://purl.org/coscine/resources/21782849-e1e4-4d3c-9781-ff51268c30b0/OCP_S4_a%23P06-Pol3_pH8_08092021_%234.DTA/@type=data&version=1672707673|||http://www.w3.org/ns/ldp#RDFSource|2023-01-05T02:28:57.148350Z|https://purl.org/coscine/resources/21782849-e1e4-4d3c-9781-ff51268c30b0/OCP_S4_a%23P06-Pol3_pH8_08092021_%234.DTA/@type=metadata&version=1672773546
21782849-E1E4-4D3C-9781-FF51268C30B0|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/21782849-e1e4-4d3c-9781-ff51268c30b0/OCP_S4_a%23P06-Pol3_pH8_08092021_%235.DTA/@type=metadata&version=1672885737|||||||2022-02-14||S4_a||||||||||||2022-02-14|Jakub Nowak|OCP_S4_a#P06-Pol3_pH8|https://purl.org/coscine/resources/21782849-e1e4-4d3c-9781-ff51268c30b0/OCP_S4_a%23P06-Pol3_pH8_08092021_%235.DTA|2023-01-05T02:28:57.654926Z|https://purl.org/coscine/resources/21782849-e1e4-4d3c-9781-ff51268c30b0/OCP_S4_a%23P06-Pol3_pH8_08092021_%235.DTA/@type=data&version=1672707676|||http://www.w3.org/ns/ldp#RDFSource|2023-01-05T02:28:57.654894Z|https://purl.org/coscine/resources/21782849-e1e4-4d3c-9781-ff51268c30b0/OCP_S4_a%23P06-Pol3_pH8_08092021_%235.DTA/@type=metadata&version=1672773546
2283DE2A-0A19-41B4-908B-32BBD471C7D6|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/2283de2a-0a19-41b4-908b-32bbd471c7d6@path=%2FOCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%231.DTA|||||||2022-02-14||S2_c WB||||||||||||2022-02-14|Jakub Nowak|OCP_S2_c#P01-Pol1_WB_pH11.5||||||||
2283DE2A-0A19-41B4-908B-32BBD471C7D6|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/2283de2a-0a19-41b4-908b-32bbd471c7d6@path=%2FOCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%232.DTA|||||||2022-02-14||S2_c WB||||||||||||2022-02-14|Jakub Nowak|OCP_S2_c#P01-Pol1_WB_pH11.5||||||||
2283DE2A-0A19-41B4-908B-32BBD471C7D6|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/2283de2a-0a19-41b4-908b-32bbd471c7d6@path=%2FOCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%233.DTA|||||||2022-02-14||S2_c WB||||||||||||2022-02-14|Jakub Nowak|OCP_S2_c#P01-Pol1_WB_pH11.5||||||||
2283DE2A-0A19-41B4-908B-32BBD471C7D6|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/2283de2a-0a19-41b4-908b-32bbd471c7d6@path=%2FOCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%234.DTA|||||||2022-02-14||S2_c WB||||||||||||2022-02-14|Jakub Nowak|OCP_S2_c#P01-Pol1_WB_pH11.5||||||||
2283DE2A-0A19-41B4-908B-32BBD471C7D6|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/2283de2a-0a19-41b4-908b-32bbd471c7d6@path=%2FOCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%235.DTA|||||||2022-02-14||S2_c WB||||||||||||2022-02-14|Jakub Nowak|OCP_S2_c#P01-Pol1_WB_pH11.5||||||||
2283DE2A-0A19-41B4-908B-32BBD471C7D6|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/2283de2a-0a19-41b4-908b-32bbd471c7d6@path=%2FOCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%236.DTA|||||||2022-02-14||S2_c WB||||||||||||2022-02-14|Jakub Nowak|OCP_S2_c#P01-Pol1_WB_pH11.5||||||||
2283DE2A-0A19-41B4-908B-32BBD471C7D6|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/2283de2a-0a19-41b4-908b-32bbd471c7d6@path=%2FOCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%237.DTA|||||||2022-02-14||S2_c WB||||||||||||2022-02-14|Jakub Nowak|OCP_S2_c#P01-Pol1_WB_pH11.5||||||||
2283DE2A-0A19-41B4-908B-32BBD471C7D6|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%231.DTA/@type=metadata&version=1672831878|||||||2022-02-14||S2_c WB||||||||||||2022-02-14|Jakub Nowak|OCP_S2_c#P01-Pol1_WB_pH11.5|||https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%231.DTA/@type=data&version=1672637046|||http://www.w3.org/ns/prov#Entity|2023-01-04T11:31:18.641361Z|https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%231.DTA/@type=metadata&version=1672745069
2283DE2A-0A19-41B4-908B-32BBD471C7D6|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%231.DTA/@type=metadata&version=1672850010|||||||2022-02-14||S2_c WB||||||||||||2022-02-14|Jakub Nowak|OCP_S2_c#P01-Pol1_WB_pH11.5|https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%231.DTA|2023-01-04T16:33:31.138306Z|https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%231.DTA/@type=data&version=1672637046|||http://www.w3.org/ns/ldp#RDFSource|2023-01-04T16:33:31.138280Z|https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%231.DTA/@type=metadata&version=1672745069
2283DE2A-0A19-41B4-908B-32BBD471C7D6|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%232.DTA/@type=metadata&version=1672831878|||||||2022-02-14||S2_c WB||||||||||||2022-02-14|Jakub Nowak|OCP_S2_c#P01-Pol1_WB_pH11.5|||https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%232.DTA/@type=data&version=1672637047|||http://www.w3.org/ns/prov#Entity|2023-01-04T11:31:19.122449Z|https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%232.DTA/@type=metadata&version=1672745069
2283DE2A-0A19-41B4-908B-32BBD471C7D6|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%232.DTA/@type=metadata&version=1672850011|||||||2022-02-14||S2_c WB||||||||||||2022-02-14|Jakub Nowak|OCP_S2_c#P01-Pol1_WB_pH11.5|https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%232.DTA|2023-01-04T16:33:31.611248Z|https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%232.DTA/@type=data&version=1672637047|||http://www.w3.org/ns/ldp#RDFSource|2023-01-04T16:33:31.611227Z|https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%232.DTA/@type=metadata&version=1672745069
2283DE2A-0A19-41B4-908B-32BBD471C7D6|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%233.DTA/@type=metadata&version=1672831879|||||||2022-02-14||S2_c WB||||||||||||2022-02-14|Jakub Nowak|OCP_S2_c#P01-Pol1_WB_pH11.5|||https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%233.DTA/@type=data&version=1672637047|||http://www.w3.org/ns/prov#Entity|2023-01-04T11:31:19.608046Z|https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%233.DTA/@type=metadata&version=1672745070
2283DE2A-0A19-41B4-908B-32BBD471C7D6|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%233.DTA/@type=metadata&version=1672850011|||||||2022-02-14||S2_c WB||||||||||||2022-02-14|Jakub Nowak|OCP_S2_c#P01-Pol1_WB_pH11.5|https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%233.DTA|2023-01-04T16:33:32.087722Z|https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%233.DTA/@type=data&version=1672637047|||http://www.w3.org/ns/ldp#RDFSource|2023-01-04T16:33:32.087701Z|https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%233.DTA/@type=metadata&version=1672745070
2283DE2A-0A19-41B4-908B-32BBD471C7D6|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%234.DTA/@type=metadata&version=1672831879|||||||2022-02-14||S2_c WB||||||||||||2022-02-14|Jakub Nowak|OCP_S2_c#P01-Pol1_WB_pH11.5|||https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%234.DTA/@type=data&version=1672637047|||http://www.w3.org/ns/prov#Entity|2023-01-04T11:31:20.089100Z|https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%234.DTA/@type=metadata&version=1672745070
2283DE2A-0A19-41B4-908B-32BBD471C7D6|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%234.DTA/@type=metadata&version=1672850012|||||||2022-02-14||S2_c WB||||||||||||2022-02-14|Jakub Nowak|OCP_S2_c#P01-Pol1_WB_pH11.5|https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%234.DTA|2023-01-04T16:33:32.559981Z|https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%234.DTA/@type=data&version=1672637047|||http://www.w3.org/ns/ldp#RDFSource|2023-01-04T16:33:32.559960Z|https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%234.DTA/@type=metadata&version=1672745070
2283DE2A-0A19-41B4-908B-32BBD471C7D6|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%235.DTA/@type=metadata&version=1672831880|||||||2022-02-14||S2_c WB||||||||||||2022-02-14|Jakub Nowak|OCP_S2_c#P01-Pol1_WB_pH11.5|||https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%235.DTA/@type=data&version=1672637047|||http://www.w3.org/ns/prov#Entity|2023-01-04T11:31:20.565667Z|https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%235.DTA/@type=metadata&version=1672745071
2283DE2A-0A19-41B4-908B-32BBD471C7D6|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%235.DTA/@type=metadata&version=1672850012|||||||2022-02-14||S2_c WB||||||||||||2022-02-14|Jakub Nowak|OCP_S2_c#P01-Pol1_WB_pH11.5|https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%235.DTA|2023-01-04T16:33:33.029430Z|https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%235.DTA/@type=data&version=1672637047|||http://www.w3.org/ns/ldp#RDFSource|2023-01-04T16:33:33.029407Z|https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%235.DTA/@type=metadata&version=1672745071
2283DE2A-0A19-41B4-908B-32BBD471C7D6|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%236.DTA/@type=metadata&version=1672831880|||||||2022-02-14||S2_c WB||||||||||||2022-02-14|Jakub Nowak|OCP_S2_c#P01-Pol1_WB_pH11.5|||https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%236.DTA/@type=data&version=1672637048|||http://www.w3.org/ns/prov#Entity|2023-01-04T11:31:21.039784Z|https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%236.DTA/@type=metadata&version=1672745071
2283DE2A-0A19-41B4-908B-32BBD471C7D6|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%236.DTA/@type=metadata&version=1672850013|||||||2022-02-14||S2_c WB||||||||||||2022-02-14|Jakub Nowak|OCP_S2_c#P01-Pol1_WB_pH11.5|https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%236.DTA|2023-01-04T16:33:33.496225Z|https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%236.DTA/@type=data&version=1672637048|||http://www.w3.org/ns/ldp#RDFSource|2023-01-04T16:33:33.496204Z|https://purl.org/coscine/resources/2283de2a-0a19-41b4-908b-32bbd471c7d6/OCP_S2_c%23P01-Pol1_WB_pH11.5_04022022_%236.DTA/@type=metadata&version=1672745071
